"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x2188591902","x1483936258552442883",2022-01-19 22:55:48,"DJRoodz","Me: I don’t think my order is correct 

The Dunkin Employee: https://t.co/5YTHa8twUz","Twitter for iPhone",97,,,,FALSE,TRUE,0,36,,,,,,,,"http://pbs.twimg.com/media/FJen3GaWQAIGEWM.jpg","https://t.co/5YTHa8twUz","https://twitter.com/javasok/status/1483839170305048578/photo/1","photo","http://pbs.twimg.com/media/FJen3GaWQAIGEWM.jpg","https://t.co/5YTHa8twUz","https://twitter.com/javasok/status/1483839170305048578/photo/1",,"x3974133201","javasok","en",,,,,,,,,,,,,,,,"x1483839170305048578","Me: I don’t think my order is correct 

The Dunkin Employee: https://t.co/5YTHa8twUz",2022-01-19 16:30:01,"Twitter for iPhone",601,36,"x3974133201","javasok","JavaSok",3407,4544,4834,"Everywhere in the U.S.","we’re basically a koozie for your iced coffee but better. Please buy a JavaSok so I can keep tweeting 💕 want a chance to get one? DM us about being a Sokhead!",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DJRoodz/status/1483936258552442883","DJ Roodz","NYC","NYC | DJing at the Speed of Sound | Caffeine-Dependent Life Form | 📧: djroodz@gmail.com","https://t.co/wmBL9skFlH",FALSE,249,457,7,7208,11587,2013-11-11 15:41:48,FALSE,"https://t.co/wmBL9skFlH","https://linktr.ee/DJRoodz",,"https://pbs.twimg.com/profile_banners/2188591902/1591720107","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1125852193867825153/qg7lMjzT_normal.png"
"x67849864","x1483936004981600260",2022-01-19 22:54:48,"MichaelMacaw","Whenever I see Dunkin Donuts ads, I think about how the one I worked at for 8 years had roaches n' mice

I said I wouldn't eat there until more time has passed from when I worked there since I quit

That deadline came last year and I think I'm still good on never eating it again","Twitter Web App",279,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MichaelMacaw/status/1483936004981600260","Michael Monocawma","New Jersey","Voice Actor (Winds of Change, Voxus, etc.)
Nerdy Cartoon Bird and Official NetBattler.
(Bi, He/They) Banner:💛@capt_kodak💛
Icon: @nooroodle","https://t.co/V82NoHzyrD",FALSE,1549,1878,29,163637,168805,2009-08-22 08:45:01,FALSE,"https://t.co/V82NoHzyrD","https://www.twitch.tv/MichaelMacaw",,"https://pbs.twimg.com/profile_banners/67849864/1631166507","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1477193745259020289/59Mg_ELw_normal.jpg"
"x2179007708","x1483936004893560836",2022-01-19 22:54:48,"perdue_jrp","#BoycottStarbucks

Dunkin Donuts right now: https://t.co/ij29iLyaFJ","Twitter for Android",83,,,,FALSE,TRUE,0,31,,,"BoycottStarbucks",,,,,"http://pbs.twimg.com/tweet_video_thumb/FJffqilXoAAAsye.jpg","https://t.co/ij29iLyaFJ","https://twitter.com/nashywil93/status/1483900529667420163/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/FJffqilXoAAAsye.jpg","https://t.co/ij29iLyaFJ","https://twitter.com/nashywil93/status/1483900529667420163/photo/1",,"x732119647248633856","nashywil93","en",,,,,,,,,,,,,,,,"x1483900529667420163","#BoycottStarbucks

Dunkin Donuts right now: https://t.co/ij29iLyaFJ",2022-01-19 20:33:50,"Twitter for iPhone",294,31,"x732119647248633856","nashywil93","Ragnarok_Begins_9/30/2022⛓",753,2677,19244,"Gotham, Metropolis, Midgard","Wrestling Fan | Superheroes | Sci Fi | #Powertv | Artist | Trump DeSantis 2024 🇺🇸 | Gamer | Geek | Horror | God of War | Black Conservative ✊🏿 PlayStation",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/perdue_jrp/status/1483936004893560836","ʝǟƈզʊɛʟɨռɛ","Missouri, USA","Hospice/Alzheimers Homecare provider. Autism mom. Activist. Proud Episcopalian #EfM #Canadian
#WickedBigBruinsFan #TheResistance #BostonStrong #LGBTQ #RESIST",,FALSE,4790,4949,24,33739,13842,2013-11-07 00:01:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/2179007708/1627697600","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1357845799984586754/yqF9EyLz_normal.jpg"
"x16807304","x1483935994147708930",2022-01-19 22:54:45,"Its_A_GOP_COUP","how man of you are going to give your hard earned money to companies that don't give 2 💩s about their employees?????   aka you.

ps-i never cared for starbucks so i won't get over this travesty
easy peasy for me cause truly
the world runs on dunkin!!!!!","Twitter Web App",140,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,,,"x1266544876998574082","AuntieSknows","en",,,,,,,,,,,,,,,,"x1483934731414786048","how man of you are going to give your hard earned money to companies that don't give 2 💩s about their employees?????   aka you.

ps-i never cared for starbucks so i won't get over this travesty
easy peasy for me cause truly
the world runs on dunkin!!!!!",2022-01-19 22:49:44,"Twitter Web App",10,4,"x1266544876998574082","AuntieSknows","AuntieSknows",1147,1165,27943,"USA","NO LISTS,  NO LISTS
OR I BLOCK YOU
2020 learned to tweet
2025 will learn to DM
no DM'S for now",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Its_A_GOP_COUP/status/1483935994147708930","Bonrat","Harrisburg, PA","It ain't what they call you.

 It's what you answer to.",,FALSE,8715,9354,13,190673,201509,2008-10-16 13:52:11,FALSE,,,,"https://pbs.twimg.com/profile_banners/16807304/1488128138","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/835892408726478849/slYoe1AZ_normal.jpg"
"x895819341274505216","x1483935866510848007",2022-01-19 22:54:15,"rachel_ruddy","self care is Dunkin French vanilla iced coffee from the vending machine &lt;3","Twitter for iPhone",77,,,,FALSE,FALSE,5,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rachel_ruddy/status/1483935866510848007","rachel (she/her)","","she/her | BLM | nu ‘24",,FALSE,91,185,0,322,3367,2017-08-11 01:29:09,FALSE,,,,"https://pbs.twimg.com/profile_banners/895819341274505216/1570383339",,"http://pbs.twimg.com/profile_images/1446304753642876937/EOsg2IDG_normal.jpg"
"x65167380","x1483935800958017541",2022-01-19 22:53:59,"WagyuHotDog","@hum_dunkin @whorevidal Mississippi Burning rocks OP","Twitter for iPhone",28,"x1483934948033712129","x902256170","hum_dunkin",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x902256170 x480073275","hum_dunkin whorevidal","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WagyuHotDog/status/1483935800958017541","discovering rick rolling in 2022","Alabama","just some guy",,FALSE,843,383,11,136881,430178,2009-08-12 21:29:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/65167380/1639187365","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1475191631791988738/UlXBKGOJ_normal.jpg"
"x1165456276660207616","x1483935778518540288",2022-01-19 22:53:54,"steve_voltaire","Starbucks is one step above Dunkin and three steps above local coffee shops this is easy #BoycottStarbucks","Twitter for iPhone",106,,,,FALSE,FALSE,0,0,,,"BoycottStarbucks",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/steve_voltaire/status/1483935778518540288","part time lover boy","Somewhere in the ghetto","Deadlift PR 315 || back in the day @NJSDC @nvdems,@dccc,@turnoutpac and @fldems ll part time slacker.","https://t.co/0wlfwTTVFk",FALSE,188,207,0,5161,892,2019-08-25 03:02:48,FALSE,"https://t.co/0wlfwTTVFk","http://njdsc.org",,"https://pbs.twimg.com/profile_banners/1165456276660207616/1626923901",,"http://pbs.twimg.com/profile_images/1165459582543486977/O_LtorCG_normal.jpg"
"x1205459364913582080","x1483935673920933889",2022-01-19 22:53:29,"mallrat_","in keeping with the daring experimentation of the dead poets, i have discovered that i can eat dunkin hashbrowns without feeling sick","Twitter for iPhone",133,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mallrat_/status/1483935673920933889","fuckin kc"," (16) ★ enfp/infj ★ he/him","acting, what a tacky business",,FALSE,351,418,31,11644,69416,2019-12-13 12:08:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/1205459364913582080/1642386290",,"http://pbs.twimg.com/profile_images/1482901142317277188/0p5vcqR2_normal.jpg"
"x42280169","x1483935513472077826",2022-01-19 22:52:51,"MarylandGirl85","FREE Medium Coffee for New Dunkin’ Members https://t.co/YzoHk2iYSZ","Twitter for Android",85,,,,FALSE,TRUE,0,1,,,,,"hunt4freebies.com/free-medium-co…","https://t.co/YzoHk2iYSZ","https://www.hunt4freebies.com/free-medium-coffee-for-new-dunkin-members/",,,,,,,,,"x15193461","Hunt4Freebies","en",,,,,,,,,,,,,,,,"x1483877657498505216","FREE Medium Coffee for New Dunkin’ Members https://t.co/YzoHk2iYSZ",2022-01-19 19:02:57,"hunt4freebies.com application",1,1,"x15193461","Hunt4Freebies","Hunt4Freebies",22969,1969,94828,"Chicago","Find #freebies, #freesamples, #beautysamples, #deals, #freestuff #coupons, #sweepstakes, instant win games and much more. 💕 https://t.co/wT6lxxNwWi",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MarylandGirl85/status/1483935513472077826","Fallon W.","Maryland","@Backstreetboys, @NSYNC, @98Official, @TheRealLFO, @OTownOfficial, @NKOTB, @OneDirection Fan :)!!!",,FALSE,154,1777,77,233235,845,2009-05-24 20:57:47,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/550685847452803072/J8DHIrAd_normal.jpeg"
"x1331347135091060737","x1483935283250925570",2022-01-19 22:51:56,"JasonR9008","@sagefoxoxo Hey Sage it's Jason I just got my new internet box today I'm so happy now I don't have to go to Dunkin Donuts to use the internet lol","Twitter for Android",133,"x1483905045473075202","x1236007732232302593","sagefoxoxo",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1236007732232302593","sagefoxoxo","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JasonR9008/status/1483935283250925570","Jason_R9008","","",,FALSE,250,187,0,11478,85,2020-11-24 21:21:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/1331347135091060737/1635224852",,"http://pbs.twimg.com/profile_images/1452864305167282178/y_nvbt99_normal.jpg"
"x400954900","x1483935183808126976",2022-01-19 22:51:32,"luigismine","@WReffner Dunkin gives me tachycardia","Twitter for iPhone",27,"x1483931997592592386","x1639154035","WReffner",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x1639154035","WReffner","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/luigismine/status/1483935183808126976","kathi lynn","New York","If it weren't for law enforcement and physics, I'd be unstoppable.",,FALSE,214,808,3,9327,8480,2011-10-29 20:44:47,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1615840721/1_normal.gif"
"x1237668888348889089","x1483935114203738112",2022-01-19 22:51:16,"FF7_Sephiroth94","@212Ninjakilla Dunkin mocha latte","Twitter for Android",18,"x1483915817058189315","x1047596248503656449","212Ninjakilla",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1047596248503656449","212Ninjakilla","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FF7_Sephiroth94/status/1483935114203738112","Sephiroth","","I Love Gaming,Anime,Also I Love to Stream Video Games !",,FALSE,1,62,0,52,94,2020-03-11 09:17:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/1237668888348889089/1640330597",,"http://pbs.twimg.com/profile_images/1471914920497213446/HbW8_3D__normal.jpg"
"x961678255450357760","x1483935036084826117",2022-01-19 22:50:57,"MoralityPLS","how man of you are going to give your hard earned money to companies that don't give 2 💩s about their employees?????   aka you.

ps-i never cared for starbucks so i won't get over this travesty
easy peasy for me cause truly
the world runs on dunkin!!!!!","Twitter Web App",140,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,,,"x1266544876998574082","AuntieSknows","en",,,,,,,,,,,,,,,,"x1483934731414786048","how man of you are going to give your hard earned money to companies that don't give 2 💩s about their employees?????   aka you.

ps-i never cared for starbucks so i won't get over this travesty
easy peasy for me cause truly
the world runs on dunkin!!!!!",2022-01-19 22:49:44,"Twitter Web App",10,4,"x1266544876998574082","AuntieSknows","AuntieSknows",1147,1165,27943,"USA","NO LISTS,  NO LISTS
OR I BLOCK YOU
2020 learned to tweet
2025 will learn to DM
no DM'S for now",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MoralityPLS/status/1483935036084826117","Cathy","Charlottetown, PEI","Entrepreneur, Home cook, Daughter, Mother, Grandmother, Noones perfect, but lets really try. antiracism, Liberal, love canadian multiculturalism, BLM, antiNRA",,FALSE,2544,2454,18,139715,81578,2018-02-08 19:08:58,FALSE,,,,,,"http://pbs.twimg.com/profile_images/965020494264139777/NNUYRWCV_normal.jpg"
"x161715420","x1483934747688685569",2022-01-19 22:49:48,"NinjaVarnish","Also tonight we ate Nandos and @Feuercrux gave us the gift of Dunkin Donuts and, unrelated, is it wrong to eat two donuts at 11 at night?","Twitter for Android",137,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x84388710","Feuercrux","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NinjaVarnish/status/1483934747688685569","Lise","Birmingham, UK.","World's Cutest Terminator. Scorpions gotta scorp. she/her.",,FALSE,129,149,5,17661,20967,2010-07-01 15:38:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/161715420/1636328190","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1477080280288698371/h10CsHge_normal.jpg"
"x1266544876998574082","x1483934731414786048",2022-01-19 22:49:44,"AuntieSknows","how man of you are going to give your hard earned money to companies that don't give 2 💩s about their employees?????   aka you.

ps-i never cared for starbucks so i won't get over this travesty
easy peasy for me cause truly
the world runs on dunkin!!!!!","Twitter Web App",253,,,,FALSE,FALSE,10,4,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AuntieSknows/status/1483934731414786048","AuntieSknows","USA","NO LISTS,  NO LISTS
OR I BLOCK YOU
2020 learned to tweet
2025 will learn to DM
no DM'S for now",,FALSE,1147,1165,0,27943,82377,2020-05-30 01:40:54,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1348081847004233730/ttbUxxyM_normal.jpg"
"x926205327673921536","x1483934714063110146",2022-01-19 22:49:40,"petite_tempest","@hum_dunkin She reminds me of your mum","Twitter for Android",26,"x1483934109105803265","x902256170","hum_dunkin",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x902256170","hum_dunkin","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/petite_tempest/status/1483934714063110146","Horny Alt","Naarm/Melbourne","I'm a witch and my tweets are spells",,FALSE,263,548,0,3506,7182,2017-11-02 21:52:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/926205327673921536/1642586905",,"http://pbs.twimg.com/profile_images/1480515859458113543/9oxf1rDB_normal.jpg"
"x1385240288088764416","x1483934600745435138",2022-01-19 22:49:13,"awildmaxdisapp1","@hum_dunkin #PACKWATCH","Twitter for Android",10,"x1483933389031940106","x902256170","hum_dunkin",FALSE,FALSE,4,0,,,"PACKWATCH",,,,,,,,,,,,,"x902256170","hum_dunkin","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/awildmaxdisapp1/status/1483934600745435138","max🗿 (hello 👋)","","hey. this is my main account now I guess. marxist",,FALSE,926,554,2,6789,38722,2021-04-22 14:33:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/1385240288088764416/1619102244",,"http://pbs.twimg.com/profile_images/1385241331069591554/TKn88fkf_normal.jpg"
"x1431506217545969668","x1483934501864710148",2022-01-19 22:48:50,"azeriadalmatia","All the people who are tweeting #BoycottStarbucks are gonna either have to suck it up and go to Dunkin’ (which they’ve shit on for years) or they’re gonna be tired all day. Either way we win so…","Twitter for iPhone",194,,,,FALSE,FALSE,0,0,,,"BoycottStarbucks",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/azeriadalmatia/status/1483934501864710148","Azeria","Committing centricide","✡️ | Canadian political satirist | Saturnalia 🪐💫 | Catholic denier","https://t.co/CEaAoDC2wM",FALSE,69,292,0,287,826,2021-08-28 06:37:43,FALSE,"https://t.co/CEaAoDC2wM","https://instabio.cc/3090500aTdQ57",,,,"http://pbs.twimg.com/profile_images/1449834816652906499/zv5hvWYn_normal.jpg"
"x2881016715","x1483934285518233600",2022-01-19 22:47:58,"BarbTca","@TristanSnell We have a new Starbucks in town, Small town in Florida. It's been a year or so now, I have never stepped foot in it yet and probably won't.  We go to Panerai for coffee or Dunkin donuts.","Twitter Web App",186,"x1483901249116327936","x15801906","TristanSnell",FALSE,FALSE,3,1,,,,,,,,,,,,,,,,"x15801906","TristanSnell","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BarbTca/status/1483934285518233600","Barb T🇨🇦✍✍","FL","McGill University
Bachelor of Education, Business",,FALSE,258,459,2,9825,208813,2014-11-17 14:07:58,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1295916388654239745/3Yz4GC8T_normal.jpg"
"x857522519515025408","x1483934280942247951",2022-01-19 22:47:57,"Isy_Takumi","me compré un café del dunkin donuts o kmo se llame y traía la nda misma d café y era puro hielo molido ahora no sé komo tomsrmelo","Twitter Web App",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x1479642162690084866","lvingaku","es",,,,,,,,,,,,,,,,"x1483933444371623939","me compré un café del dunkin donuts o kmo se llame y traía la nda misma d café y era puro hielo molido ahora no sé komo tomsrmelo",2022-01-19 22:44:37,"Twitter for Android",1,1,"x1479642162690084866","lvingaku","alex 🌳",153,188,692,"he | they (+neos) 
. ✦.˚⠀15 ","morena kachetona m tomo una clona solo pa verte m tiro pa tu zona",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Isy_Takumi/status/1483934280942247951","Alexander Blaiddyd","Tenerife ","22 años ✨
Her / She ☁️
LGTB - Genderfluid / Bisexual / uke 🏳️‍🌈
Otaku / Cosplayer 🇯🇵🧡
Fotografa 📷
Arquera 🏹
Doramas Fan 💚✨
ISFP-T 🌹💙","https://t.co/KjLElkX3YA",FALSE,559,2169,1,88113,87266,2017-04-27 09:11:15,FALSE,"https://t.co/KjLElkX3YA","https://vm.tiktok.com/ZMeTxfWN9/",,"https://pbs.twimg.com/profile_banners/857522519515025408/1638455975",,"http://pbs.twimg.com/profile_images/1466415026542153730/YzN0kSjD_normal.jpg"
"x798697200327000064","x1483934101879107585",2022-01-19 22:47:14,"Groovy36754","@WReffner I voted Dunkin but I just use pods. 😁","Twitter for iPhone",37,"x1483931997592592386","x1639154035","WReffner",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1639154035","WReffner","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Groovy36754/status/1483934101879107585","Groovy","USA","Peace and Light🕊 Boy mom ❤️ #Missing 🙏 Sober 9.23.92✨",,FALSE,106,154,0,1953,5830,2016-11-16 01:20:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/798697200327000064/1641514191",,"http://pbs.twimg.com/profile_images/1478900806237757440/-Cm669dy_normal.jpg"
"x192070958","x1483934021268967428",2022-01-19 22:46:55,"SekarLP","@adourebel Dulu ama suami ke dunkin donat kayanya. Apa ke warung soto ya","Twitter for Android",61,"x1483818228539604993","x1092369061856473088","adourebel",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1092369061856473088","adourebel","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SekarLP/status/1483934021268967428","🌼🌸🌺","","tweets mostly about cooking",,FALSE,784,512,11,49444,3587,2010-09-18 03:05:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/192070958/1598917254","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1460596005053689857/75NAJlDT_normal.jpg"
